=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.05.18 15:44:44 =~=~=~=~=~=~=~=~=~=~=~=
25.48,0.00
25.04,255.00
25.22,255.00
25.22,255.00
25.22,255.00
25.23,255.00
25.24,255.00
25.26,255.00
25.28,255.00
25.28,255.00
25.28,255.00
25.30,255.00
25.29,255.00
25.30,255.00
25.30,255.00
25.30,255.00
25.30,255.00
25.30,255.00
25.30,255.00
25.30,255.00
25.30,255.00
25.31,255.00
25.31,255.00
25.31,255.00
25.32,255.00
25.34,255.00
25.34,255.00
25.37,255.00
25.39,255.00
25.39,255.00
25.40,255.00
25.41,255.00
25.45,255.00
25.48,255.00
25.48,255.00
25.49,255.00
25.51,255.00
25.55,255.00
25.57,255.00
25.57,255.00
25.57,255.00
25.57,255.00
25.57,255.00
25.59,255.00
25.65,255.00
25.66,255.00
25.66,255.00
25.72,255.00
25.75,255.00
25.75,255.00
25.78,255.00
25.84,255.00
25.84,255.00
25.88,255.00
25.91,255.00
25.93,255.00
25.94,255.00
26.00,255.00
26.02,255.00
26.06,255.00
26.10,255.00
26.13,255.00
26.19,255.00
26.19,255.00
26.21,255.00
26.27,255.00
26.28,255.00
26.28,255.00
26.30,255.00
26.37,255.00
26.37,255.00
26.37,255.00
26.39,255.00
26.46,255.00
26.46,255.00
26.48,255.00
26.53,255.00
26.55,255.00
26.56,255.00
26.60,255.00
26.64,255.00
26.64,255.00
26.69,255.00
26.73,255.00
26.77,255.00
26.82,255.00
26.89,255.00
26.91,255.00
26.92,255.00
26.97,255.00
26.99,255.00
27.03,255.00
27.09,255.00
27.16,255.00
27.21,255.00
27.26,255.00
27.26,255.00
27.28,255.00
27.30,255.00
27.34,255.00
27.35,255.00
27.36,255.00
27.43,255.00
27.45,255.00
27.52,255.00
27.53,255.00
27.53,255.00
27.55,255.00
27.62,255.00
27.70,255.00
27.71,255.00
27.71,255.00
27.71,255.00
27.71,255.00
27.74,255.00
27.78,255.00
27.79,255.00
27.80,255.00
27.80,255.00
27.85,255.00
27.89,255.00
27.90,255.00
27.96,255.00
27.98,255.00
28.00,255.00
28.08,255.00
28.12,255.00
28.16,255.00
28.16,255.00
28.22,255.00
