=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.06.06 17:05:28 =~=~=~=~=~=~=~=~=~=~=~=
32.41, 29.46, 255.00
32.51, 29.32, 255.00
32.60, 29.41, 255.00
32.70, 29.57, 255.00
32.79, 29.93, 255.00
32.89, 30.07, 255.00
32.98, 30.16, 255.00
33.08, 30.34, 255.00
33.17, 30.42, 255.00
33.24, 30.13, 255.00
33.32, 29.90, 255.00
33.38, 29.68, 255.00
33.47, 29.54, 255.00
33.56, 29.88, 255.00
33.66, 29.91, 255.00
33.75, 29.94, 255.00
33.83, 29.88, 255.00
33.88, 29.95, 255.00
33.95, 29.98, 255.00
34.04, 29.92, 255.00
34.14, 30.20, 255.00
34.22, 30.23, 255.00
34.29, 30.17, 255.00
34.36, 30.35, 255.00
34.44, 30.10, 255.00
34.53, 30.00, 255.00
34.63, 29.94, 255.00
34.71, 29.63, 255.00
34.79, 29.72, 255.00
34.88, 29.68, 255.00
34.95, 29.78, 255.00
35.02, 29.61, 255.00
35.12, 29.85, 255.00
35.22, 30.07, 255.00
35.31, 30.04, 255.00
35.37, 29.73, 255.00
35.42, 29.59, 255.00
35.51, 29.58, 255.00
35.61, 29.72, 255.00
35.71, 29.93, 255.00
35.79, 29.97, 255.00
35.85, 29.94, 255.00
35.92, 29.88, 255.00
36.01, 30.02, 255.00
36.11, 30.08, 255.00
36.21, 30.43, 255.00
36.31, 30.37, 255.00
36.41, 30.35, 255.00
36.51, 30.67, 255.00
36.62, 31.16, 255.00
36.72, 31.14, 255.00
36.82, 30.92, 255.00
36.92, 30.82, 255.00
37.00, 30.95, 255.00
37.08, 30.99, 255.00
37.16, 30.82, 255.00
37.23, 30.60, 255.00
37.33, 30.54, 255.00
37.43, 30.55, 255.00
37.53, 30.52, 255.00
37.63, 30.81, 255.00
37.67, 30.73, 255.00
37.74, 30.73, 255.00
37.84, 30.87, 255.00
37.94, 31.29, 255.00
38.05, 31.39, 255.00
38.15, 31.29, 255.00
38.25, 31.55, 255.00
38.36, 31.71, 255.00
38.46, 31.91, 255.00
38.57, 32.05, 255.00
38.66, 32.35, 255.00
38.76, 32.56, 255.00
