=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.06.06 21:56:39 =~=~=~=~=~=~=~=~=~=~=~=
16.0 255, 67.47
33.01, 37.85, 255, 65.08
33.13, 38.41, 255, 65.08
33.25, 38.12, 255, 65.08
33.37, 37.55, 255, 65.08
33.47, 38.06, 255, 65.08
33.58, 38.50, 255, 65.08
33.69, 38.90, 255, 65.08
33.80, 39.04, 255, 65.08
33.92, 39.27, 255, 65.08
34.03, 39.32, 255, 65.08
34.14, 39.64, 255, 65.08
34.24, 39.71, 255, 65.08
34.34, 40.12, 255, 65.08
34.43, 40.47, 255, 65.08
34.54, 40.51, 255, 65.08
34.67, 40.90, 255, 65.08
34.77, 41.34, 255, 65.08
34.88, 41.27, 255, 65.08
35.00, 41.08, 255, 65.08
35.11, 40.80, 255, 65.08
35.20, 40.60, 255, 65.08
35.31, 40.39, 255, 65.08
35.41, 39.46, 255, 65.08
35.51, 38.73, 255, 65.08
35.62, 39.33, 255, 65.08
35.72, 39.11, 255, 65.08
35.81, 38.62, 255, 65.08
35.92, 38.46, 255, 65.08
36.03, 39.34, 255, 65.08
36.14, 39.97, 255, 65.08
36.26, 39.67, 255, 65.08
36.35, 39.62, 255, 65.08
36.47, 39.81, 255, 65.08
36.58, 39.93, 255, 65.08
36.69, 40.20, 255, 65.08
36.79, 39.78, 255, 65.08
36.90, 39.97, 255, 65.08
36.99, 39.98, 255, 65.08
37.09, 39.72, 255, 65.08
37.21, 39.91, 255, 65.08
37.31, 39.98, 255, 65.08
37.40, 39.82, 255, 65.08
37.51, 39.64, 255, 65.08
37.60, 39.15, 255, 65.08
37.70, 38.74, 255, 65.08
37.79, 38.54, 255, 65.08
37.89, 38.61, 255, 65.08
37.98, 38.50, 255, 65.08
38.07, 38.42, 255, 65.08
38.17, 38.92, 255, 65.08
38.27, 39.12, 255, 65.08
38.37, 39.45, 255, 65.08
38.47, 39.67, 255, 65.08
38.57, 40.33, 255, 65.08
38.67, 40.08, 255, 65.08
38.77, 40.16, 255, 65.08
38.88, 40.49, 255, 65.08
38.98, 41.32, 255, 65.08
39.07, 41.49, 255, 65.08
39.16, 40.67, 255, 65.08
39.25, 40.38, 255, 65.08
39.34, 40.84, 255, 65.08
39.43, 41.33, 255, 65.08
39.52, 41.24, 255, 65.08
39.62, 41.19, 255, 65.08
39.73, 40.72, 255, 65.08
39.83, 40.90, 255, 65.08
39.93, 41.10, 255, 65.08
40.01, 41.40, 255, 65.08
40.11, 42.02, 255, 65.08
40.18, 42.37, 255, 65.08
40.27, 42.40, 255, 65.08
40.37, 41.98, 255, 65.08
40.48, 42.25, 255, 65.08
40.57, 42.50, 255, 65.08
40.65, 43.06, 255, 65.08
40.74, 43.52, 255, 65.08
40.83, 43.56, 255, 65.08
40.92, 43.95, 255, 65.08
41.02, 44.34, 255, 65.08
41.13, 44.59, 255, 65.08
41.22, 44.67, 255, 65.08
41.30, 45.15, 255, 65.08
41.37, 45.34, 255, 65.08
41.46, 45.68, 255, 65.08
41.57, 45.95, 255, 65.08
41.68, 45.51, 255, 65.08
41.76, 45.04, 255, 65.08
41.83, 43.97, 255, 65.08
41.91, 44.15, 255, 65.08
42.01, 44.01, 255, 65.08
42.12, 43.90, 255, 65.08
42.21, 43.75, 255, 65.08
42.26, 43.42, 255, 65.08
42.36, 42.79, 255, 65.08
42.46, 43.06, 255, 65.08
42.56, 43.23, 255, 65.08
42.64, 42.97, 255, 65.08
42.72, 42.98, 255, 65.08
42.81, 42.60, 255, 65.08
42.91, 42.61, 255, 65.08
43.01, 42.88, 255, 65.08
43.08, 43.23, 255, 65.08
43.16, 43.56, 255, 65.08
43.26, 44.24, 255, 65.08
43.37, 44.61, 255, 65.08
43.46, 44.62, 255, 65.08
43.52, 44.76, 255, 65.08
43.60, 45.26, 255, 65.08
43.72, 45.05, 255, 65.08
43.81, 44.20, 255, 65.08
43.88, 43.31, 255, 65.08
43.95, 42.95, 255, 65.08
44.06, 42.27, 255, 65.08
44.14, 42.06, 255, 65.08
44.20, 42.66, 255, 65.08
44.30, 43.00, 255, 65.08
44.41, 43.34, 255, 65.08
44.50, 43.33, 255, 65.08
44.56, 43.46, 255, 65.08
44.65, 43.93, 255, 65.08
44.76, 43.49, 255, 65.08
44.83, 43.13, 255, 65.08
44.90, 43.00, 255, 65.08
45.00, 43.44, 255, 65.08
45.11, 43.75, 255, 65.08
45.17, 43.73, 255, 65.08
45.24, 43.85, 255, 65.08
45.36, 44.14, 255, 65.08
45.44, 44.19, 255, 65.08
45.49, 44.44, 255, 65.08
45.60, 44.68, 255, 65.08
45.69, 45.24, 255, 65.08
45.73, 45.22, 255, 65.08
45.84, 45.01, 255, 65.08
45.92, 45.07, 255, 65.08
45.96, 45.01, 255, 65.08
46.08, 44.96, 255, 65.08
46.17, 44.81, 255, 65.08
46.21, 44.79, 255, 65.08
46.33, 45.05, 255, 65.08
46.42, 44.81, 255, 65.08
46.46, 45.04, 255, 65.08
46.57, 45.05, 255, 65.08
46.64, 44.97, 255, 65.08
46.70, 44.46, 255, 65.08
46.81, 44.82, 255, 65.08
46.87, 44.37, 255, 65.08
46.94, 43.90, 255, 65.08
47.05, 43.74, 255, 65.08
47.09, 43.91, 255, 65.08
47.19, 43.93, 255, 65.08
47.30, 43.79, 255, 65.08
47.33, 43.73, 255, 65.08
47.44, 43.32, 255, 65.08
47.51, 43.20, 255, 65.08
47.57, 44.05, 255, 65.08
47.69, 44.18, 255, 65.08
47.72, 44.30, 255, 65.08
47.82, 44.72, 255, 65.08
47.93, 44.53, 255, 65.08
47.95, 44.46, 255, 65.08
48.06, 44.68, 255, 65.08
48.11, 44.39, 255, 65.08
48.20, 44.73, 255, 65.08
48.31, 44.83, 255, 65.08
48.33, 45.10, 255, 65.08
48.45, 45.46, 255, 65.08
48.50, 45.71, 255, 65.08
48.58, 45.20, 255, 65.08
48.67, 45.14, 255, 65.08
48.71, 45.27, 255, 65.08
48.82, 45.55, 255, 65.08
48.85, 45.50, 255, 65.08
48.97, 45.16, 255, 65.08
49.02, 45.00, 255, 65.08
49.10, 44.85, 255, 65.08
49.20, 45.05, 255, 65.08
49.23, 45.67, 255, 65.08
49.35, 46.29, 255, 65.08
49.37, 46.71, 255, 65.08
49.49, 46.62, 255, 65.08
49.53, 45.70, 255, 65.08
49.62, 44.95, 255, 65.08
49.70, 44.51, 255, 65.08
49.76, 44.40, 255, 65.08
49.84, 44.20, 255, 65.08
49.89, 43.80, 255, 65.08
50.00, 43.69, 255, 65.08
50.02, 43.75, 255, 65.08
50.13, 43.58, 255, 65.08
50.16, 43.97, 255, 65.08
50.29, 44.15, 255, 65.08
50.31, 44.37, 255, 65.08
50.42, 44.66, 255, 65.08
50.48, 44.81, 255, 65.08
50.55, 44.74, 255, 65.08
50.64, 44.88, 255, 65.08
50.69, 44.97, 255, 65.08
50.78, 45.07, 255, 65.08
50.83, 45.83, 255, 65.08
50.94, 46.28, 255, 65.08
50.97, 46.58, 255, 65.08
51.09, 45.75, 255, 65.08
51.11, 45.10, 255, 65.08
51.21, 45.52, 255, 65.08
51.26, 45.60, 255, 65.08
51.36, 46.19, 255, 65.08
51.39, 46.20, 255, 65.08
51.51, 45.99, 255, 65.08
51.56, 45.53, 255, 65.08
51.64, 45.71, 255, 65.08
51.68, 45.86, 255, 65.08
51.78, 45.94, 255, 65.08
51.83, 45.82, 255, 65.08
51.93, 45.89, 255, 65.08
51.94, 45.74, 255, 65.08
52.06, 44.95, 255, 65.08
52.08, 44.98, 255, 65.08
52.20, 44.98, 255, 65.08
52.23, 44.80, 255, 65.08
52.34, 45.38, 255, 65.08
52.38, 46.12, 255, 65.08
52.49, 46.38, 255, 65.08
52.51, 46.00, 255, 65.08
52.62, 45.83, 255, 65.08
52.64, 45.73, 255, 65.08
52.77, 45.84, 255, 65.08
52.78, 46.34, 255, 65.08
52.91, 46.22, 255, 65.08
52.92, 45.76, 255, 65.08
53.05, 46.41, 255, 65.08
53.06, 46.70, 255, 65.08
53.18, 46.26, 255, 65.08
53.20, 46.08, 255, 65.08
53.31, 46.21, 255, 65.08
53.34, 47.19, 255, 65.08
53.42, 47.51, 255, 65.08
53.49, 47.49, 255, 65.08
